city,location_code,daily_energy_consumption_kwh,roof_area_sqm,load_shedding_hours,solar_irradiance_kwh_per_m2,sun_hours,avg_temp_c,recommended_system_size_kw,estimated_cost_pkr
Hyderabad,HYD,29.562039704904052,25.85861453048029,2,5.7,5.7,31,6.49,1038345.0
Peshawar,PEW,20.663150472869496,36.9515475887121,8,5.1,5.1,27,5.78,924350.0
Islamabad,ISB,27.802129852188592,44.80936482452093,12,4.9,4.9,25,7.3,1168002.0
Multan,MUL,17.09200990233512,43.116469420807036,10,5.6,5.6,30,3.93,628118.0
Peshawar,PEW,11.484225740581072,47.43425318027015,2,5.1,5.1,27,2.78,444834.0
Bahawalpur,BWP,16.29289804566057,31.83567783608786,10,5.5,5.5,29,3.6,576703.0
Quetta,QTA,8.504865447678783,24.23688573791727,2,5.4,5.4,24,2.22,354884.0
Islamabad,ISB,14.20405652737644,42.93549683108395,0,4.9,4.9,25,3.91,625662.0
Bahawalpur,BWP,9.509056788973707,31.41983303384603,8,5.5,5.5,29,2.35,376217.0
Islamabad,ISB,21.19618452583883,35.75815914243397,0,4.9,4.9,25,5.99,958875.0
Bahawalpur,BWP,9.640141467145106,34.4867436798283,0,5.5,5.5,29,2.47,395311.0
Quetta,QTA,14.82055728110001,47.91331225040593,2,5.4,5.4,24,3.66,584881.0
Quetta,QTA,11.207336774852386,30.920331660453584,8,5.4,5.4,24,2.88,461236.0
Bahawalpur,BWP,24.327582980956628,44.402567492920426,0,5.5,5.5,29,5.87,938988.0
Bahawalpur,BWP,8.315315424301428,48.82036513874176,12,5.5,5.5,29,2.11,337585.0
Islamabad,ISB,28.065644742553005,31.61557137833438,2,4.9,4.9,25,6.28,1005570.0
Peshawar,PEW,26.842613897319364,25.802735331280775,0,5.1,5.1,27,7.53,1204041.0
Multan,MUL,9.380965442982212,24.398423353493914,8,5.6,5.6,30,2.12,338880.0
Bahawalpur,BWP,25.9296340185279,47.472915925433526,8,5.5,5.5,29,6.4,1024348.0
Multan,MUL,10.820596943742839,26.71429775286592,8,5.6,5.6,30,2.47,395776.0
Lahore,LHR,8.31875097309183,42.5227628084707,2,5.2,5.2,28,2.14,343008.0
Karachi,KHI,27.859245514294106,37.28500022380601,4,5.8,5.8,32,6.69,1071150.0
Multan,MUL,17.52639860302505,26.43559618435186,6,5.6,5.6,30,4.58,732355.0
Lahore,LHR,29.8030598015769,37.223662813220656,8,5.2,5.2,28,7.69,1230785.0
Hyderabad,HYD,28.770829178338353,39.764542946241605,2,5.7,5.7,31,6.55,1047528.0
Hyderabad,HYD,14.99228082119405,30.80822900371601,10,5.7,5.7,31,3.48,557171.0
Bahawalpur,BWP,20.92959865894101,26.059851347531787,2,5.5,5.5,29,5.06,809037.0
Peshawar,PEW,17.409961337795025,36.98259203204235,0,5.1,5.1,27,4.21,673810.0
Lahore,LHR,25.549544616722287,23.304609187388806,10,5.2,5.2,28,6.47,1034945.0
Quetta,QTA,14.012978906310215,38.47287103019055,2,5.4,5.4,24,3.31,530300.0
Quetta,QTA,27.588626969270315,45.84664714010693,12,5.4,5.4,24,7.14,1143146.0
Hyderabad,HYD,16.48804635522857,41.04510373062472,4,5.7,5.7,31,3.89,622666.0
Lahore,LHR,20.37445737989675,24.470069144932797,12,5.2,5.2,28,5.36,857427.0
Quetta,QTA,22.232050965884575,20.468713335101466,8,5.4,5.4,24,5.47,874806.0
Quetta,QTA,20.893073785073394,26.68598929677322,4,5.4,5.4,24,5.22,834904.0
Multan,MUL,23.11314100971058,49.22371659038318,4,5.6,5.6,30,5.21,833820.0
Hyderabad,HYD,25.8663583018646,37.3453544498787,8,5.7,5.7,31,5.83,932601.0
Multan,MUL,18.349818905219884,23.9171999235992,12,5.6,5.6,30,4.63,740960.0
Hyderabad,HYD,25.518641721312186,47.13773047559505,10,5.7,5.7,31,6.12,979664.0
Quetta,QTA,14.383379969119442,46.09321398750566,2,5.4,5.4,24,3.67,587133.0
Multan,MUL,27.089155297985126,49.26956394173814,6,5.6,5.6,30,6.56,1049592.0
Hyderabad,HYD,15.157212188811114,32.650811411545455,12,5.7,5.7,31,3.69,590135.0
Bahawalpur,BWP,15.938698378145897,38.61657975784643,0,5.5,5.5,29,3.73,596483.0
Quetta,QTA,25.200244053152865,25.48400090736893,4,5.4,5.4,24,5.92,946683.0
Karachi,KHI,29.623915122913175,45.048224096411374,4,5.8,5.8,32,6.71,1074058.0
Bahawalpur,BWP,14.490159747364855,42.71399575155117,4,5.5,5.5,29,3.64,581914.0
Karachi,KHI,23.725569370128103,38.7536445125779,12,5.8,5.8,32,5.26,841358.0
Lahore,LHR,24.484444056617615,22.189481441928525,0,5.2,5.2,28,6.92,1106770.0
Islamabad,ISB,20.916273811386823,48.2343484161164,2,4.9,4.9,25,6.08,972252.0
Karachi,KHI,21.44939963296497,42.093189263398074,6,5.8,5.8,32,5.06,808928.0
Islamabad,ISB,21.968830251265217,34.4240752351176,12,4.9,4.9,25,6.05,968135.0
Quetta,QTA,28.644503464934612,29.289779251198198,8,5.4,5.4,24,7.78,1244500.0
Bahawalpur,BWP,10.648737860588488,49.802490718274285,2,5.5,5.5,29,2.49,399120.0
Bahawalpur,BWP,19.91415604227555,44.238851922912815,4,5.5,5.5,29,4.59,734784.0
Hyderabad,HYD,18.18166331949984,48.405166465254425,6,5.7,5.7,31,4.68,748576.0
Hyderabad,HYD,8.261293796313725,23.49520345468223,10,5.7,5.7,31,1.79,285701.0
Bahawalpur,BWP,23.28616552003013,31.247295140269937,8,5.5,5.5,29,5.54,887024.0
Multan,MUL,12.56900582521805,48.441576287626155,8,5.6,5.6,30,2.96,472815.0
Bahawalpur,BWP,22.637217156768333,27.039556079092243,2,5.5,5.5,29,6.01,961267.0
Peshawar,PEW,15.156076603317453,33.214450678952424,0,5.1,5.1,27,3.72,595366.0
Hyderabad,HYD,10.433432348710655,23.156207869790492,8,5.7,5.7,31,2.59,413812.0
Karachi,KHI,25.150785669041365,36.54400054137095,8,5.8,5.8,32,5.79,926957.0
Bahawalpur,BWP,23.086128234154994,23.2959643345811,2,5.5,5.5,29,5.17,827373.0
Karachi,KHI,12.914005379499404,26.61168513741364,2,5.8,5.8,32,3.03,484755.0
Peshawar,PEW,16.419887529400512,34.80376981165821,2,5.1,5.1,27,4.6,735319.0
Karachi,KHI,9.811966899782172,27.73428928189435,6,5.8,5.8,32,2.36,378243.0
Multan,MUL,20.47454807989743,31.91698519182978,0,5.6,5.6,30,5.06,808824.0
Karachi,KHI,18.114995951681728,28.9775841682679,6,5.8,5.8,32,3.99,637878.0
Lahore,LHR,13.289858758977749,22.85008285468792,10,5.2,5.2,28,3.68,589230.0
Quetta,QTA,19.101532422188168,39.25134446852864,8,5.4,5.4,24,4.54,726108.0
Bahawalpur,BWP,26.86136218830329,44.497016292177136,0,5.5,5.5,29,6.22,994802.0
Bahawalpur,BWP,28.6031095798406,30.685914917567843,12,5.5,5.5,29,7.2,1152062.0
Islamabad,ISB,12.645530339180553,20.79895060742315,4,4.9,4.9,25,3.26,521548.0
Quetta,QTA,8.440113617375708,49.20207826785068,12,5.4,5.4,24,2.12,339654.0
Quetta,QTA,9.312824927416358,34.16550819903402,4,5.4,5.4,24,2.3,368032.0
Hyderabad,HYD,26.803030578043106,41.97047208943694,4,5.7,5.7,31,6.06,970145.0
Multan,MUL,12.378977343825841,26.703614365527596,6,5.6,5.6,30,2.8,447589.0
Quetta,QTA,22.072754862318988,22.281481105745833,8,5.4,5.4,24,5.34,854320.0
Karachi,KHI,11.32577736221116,47.441952043364154,8,5.8,5.8,32,2.67,426983.0
Islamabad,ISB,8.116655240522613,42.121209006187584,0,4.9,4.9,25,2.26,362248.0
Hyderabad,HYD,20.75793064221169,42.972402801029276,8,5.7,5.7,31,4.44,710602.0
Multan,MUL,22.67550080153932,30.61778585133146,6,5.6,5.6,30,4.99,797789.0
Multan,MUL,13.605618138495398,32.82009169730152,12,5.6,5.6,30,3.09,495001.0
Karachi,KHI,17.999079221617244,25.911906021329486,10,5.8,5.8,32,4.23,676196.0
Karachi,KHI,29.93851316743463,43.62225885292706,2,5.8,5.8,32,7.55,1207267.0
Quetta,QTA,24.452311940567537,46.863053022683175,12,5.4,5.4,24,6.01,960937.0
Quetta,QTA,28.27551291216978,22.27198512378427,0,5.4,5.4,24,6.79,1087095.0
Islamabad,ISB,15.956913470715579,37.400197260570955,12,4.9,4.9,25,4.56,729993.0
Peshawar,PEW,10.573741185012533,26.55367782305978,10,5.1,5.1,27,2.48,396241.0
Bahawalpur,BWP,20.073937263590686,47.1848190359568,10,5.5,5.5,29,4.67,746857.0
Hyderabad,HYD,19.27293515612329,21.907641273973596,8,5.7,5.7,31,4.32,690701.0
Hyderabad,HYD,29.558685600425697,24.388775081635696,12,5.7,5.7,31,7.21,1153787.0
Hyderabad,HYD,14.852215318991078,37.66512408025494,12,5.7,5.7,31,3.57,570964.0
Bahawalpur,BWP,23.740125866844444,35.882118900701805,4,5.5,5.5,29,5.32,851638.0
Multan,MUL,20.718026657450952,39.49832101644866,12,5.6,5.6,30,4.88,781360.0
Multan,MUL,25.503140249270214,49.92374986518795,0,5.6,5.6,30,5.95,951213.0
Karachi,KHI,18.41384711495047,32.57774295276842,8,5.8,5.8,32,4.53,725332.0
Lahore,LHR,13.39325643774393,31.9493017104015,8,5.2,5.2,28,3.44,550144.0
Karachi,KHI,24.523183406697743,49.484076191150564,6,5.8,5.8,32,5.31,850005.0
Lahore,LHR,21.94906428160003,42.16914595859869,6,5.2,5.2,28,5.55,888289.0
Lahore,LHR,28.807407982717482,36.12137563741123,4,5.2,5.2,28,7.79,1246861.0
Hyderabad,HYD,8.24319677133421,36.33917166853574,8,5.7,5.7,31,2.08,332311.0
Multan,MUL,18.989038939977007,33.40814112095265,6,5.6,5.6,30,4.52,723184.0
Islamabad,ISB,23.575373168077412,29.85605349788618,2,4.9,4.9,25,5.63,900247.0
Quetta,QTA,14.48411006708721,27.85464696742397,6,5.4,5.4,24,3.44,551044.0
Bahawalpur,BWP,15.132925548302843,42.30912996679159,10,5.5,5.5,29,3.8,607646.0
Peshawar,PEW,27.06754366416841,27.23632518491388,12,5.1,5.1,27,7.39,1181954.0
Bahawalpur,BWP,22.746729388396552,38.62407565319458,6,5.5,5.5,29,5.44,870840.0
Peshawar,PEW,23.07463641944632,47.44069463433432,8,5.1,5.1,27,6.48,1037288.0
Lahore,LHR,19.070269596737248,28.719863640447905,6,5.2,5.2,28,4.65,744168.0
Islamabad,ISB,10.079632808010903,34.18760350585338,8,4.9,4.9,25,2.69,430251.0
Islamabad,ISB,22.376082120518713,34.13202433235422,10,4.9,4.9,25,6.08,972591.0
Karachi,KHI,11.507711055644673,40.69263922933247,12,5.8,5.8,32,2.58,412568.0
Lahore,LHR,11.31320601540704,48.24816010717984,0,5.2,5.2,28,2.92,467049.0
Lahore,LHR,24.267083566755154,43.430921130017566,10,5.2,5.2,28,5.94,950197.0
Quetta,QTA,16.446975963435285,39.73388795077248,10,5.4,5.4,24,3.78,604570.0
Islamabad,ISB,10.163120676023205,49.1552627443037,0,4.9,4.9,25,2.74,439136.0
Karachi,KHI,10.128124907756327,44.04202607741506,12,5.8,5.8,32,2.41,384971.0
Bahawalpur,BWP,9.503974997204017,37.41289590856275,10,5.5,5.5,29,2.25,360163.0
Multan,MUL,10.277627651863611,25.509315496051922,2,5.6,5.6,30,2.39,382030.0
Karachi,KHI,22.336347545315757,27.032043611712073,12,5.8,5.8,32,5.25,840286.0
Quetta,QTA,14.258658542560644,27.882921137427623,8,5.4,5.4,24,3.31,529392.0
Karachi,KHI,22.334095224976526,49.65461435101523,4,5.8,5.8,32,4.86,777885.0
Bahawalpur,BWP,15.943681911963298,40.03730903437031,8,5.5,5.5,29,4.26,680823.0
Peshawar,PEW,21.94967980166747,26.6499256481898,2,5.1,5.1,27,5.4,863636.0
Multan,MUL,15.577153325624899,20.34275562211253,8,5.6,5.6,30,3.91,625892.0
Islamabad,ISB,11.353437804388284,46.083370669968744,10,4.9,4.9,25,3.26,522297.0
Hyderabad,HYD,18.734993468783856,23.45649683750156,8,5.7,5.7,31,4.59,734227.0
Bahawalpur,BWP,23.579302301557497,27.234110531300118,12,5.5,5.5,29,6.01,961434.0
Multan,MUL,24.72596735486234,27.21121862094399,4,5.6,5.6,30,5.64,902048.0
Quetta,QTA,20.48297457667744,25.21404466835691,12,5.4,5.4,24,5.13,821022.0
Peshawar,PEW,24.804870678511044,37.75813036118893,6,5.1,5.1,27,6.53,1044792.0
Hyderabad,HYD,26.8771919381396,29.088742435869086,6,5.7,5.7,31,6.35,1015656.0
Peshawar,PEW,22.74438165892873,47.4419727216486,10,5.1,5.1,27,6.04,966761.0
Hyderabad,HYD,13.598799969325878,24.048000288809433,2,5.7,5.7,31,3.19,510731.0
Peshawar,PEW,14.178173510547627,38.44833084973713,2,5.1,5.1,27,3.51,561526.0
Peshawar,PEW,19.253680778472308,28.14529780213666,0,5.1,5.1,27,4.74,758215.0
Karachi,KHI,12.115037627086089,30.819833725495585,2,5.8,5.8,32,2.81,449175.0
Peshawar,PEW,14.967299140183718,41.275197594787684,12,5.1,5.1,27,4.03,644733.0
Multan,MUL,26.110311932684667,28.170602394003836,6,5.6,5.6,30,5.77,923137.0
Bahawalpur,BWP,21.945444484831455,26.458948919643383,8,5.5,5.5,29,5.17,826471.0
Islamabad,ISB,26.643259527786427,31.594392499623755,12,4.9,4.9,25,6.96,1113036.0
Quetta,QTA,14.467529876677503,34.25764707824086,2,5.4,5.4,24,3.43,548180.0
Islamabad,ISB,14.252632912219395,21.862354520961084,4,4.9,4.9,25,3.98,637280.0
Lahore,LHR,20.974034160249364,43.62147276247417,10,5.2,5.2,28,5.55,887886.0
Bahawalpur,BWP,10.343807259384182,44.43610882587777,8,5.5,5.5,29,2.44,390232.0
Multan,MUL,19.850794999595703,45.30829487412325,10,5.6,5.6,30,4.88,780435.0
Quetta,QTA,21.12789036608197,41.511077647600516,6,5.4,5.4,24,5.51,881399.0
Karachi,KHI,23.610742265321832,42.898336547809315,6,5.8,5.8,32,5.34,853951.0
Karachi,KHI,26.04316949494114,47.11189928640913,4,5.8,5.8,32,6.13,981273.0
Bahawalpur,BWP,13.552194483472359,21.756242658502337,8,5.5,5.5,29,3.26,522363.0
Lahore,LHR,26.03729206017372,23.79695071441941,8,5.2,5.2,28,6.51,1041815.0
Multan,MUL,26.609836683616486,45.92211509436407,0,5.6,5.6,30,6.58,1052045.0
Hyderabad,HYD,13.334551890703583,35.697412257199396,2,5.7,5.7,31,3.14,502558.0
Islamabad,ISB,24.170303786137552,22.839631411809176,8,4.9,4.9,25,5.69,910383.0
Peshawar,PEW,28.38566966858229,32.873699533456644,8,5.1,5.1,27,6.85,1095993.0
Islamabad,ISB,14.336968215266712,43.723304257177375,4,4.9,4.9,25,3.92,627726.0
Multan,MUL,13.545030912785553,43.54639728497847,12,5.6,5.6,30,3.18,508896.0
Islamabad,ISB,14.093565719448552,26.638302661166996,2,4.9,4.9,25,3.77,603183.0
Karachi,KHI,24.79578770267342,41.41124306822972,12,5.8,5.8,32,5.49,878582.0
Islamabad,ISB,24.258280359409316,22.456775846000145,6,4.9,4.9,25,6.31,1009146.0
Multan,MUL,15.555490399374495,31.077634224504237,12,5.6,5.6,30,3.86,616812.0
Quetta,QTA,9.566362478681713,44.85194358495445,8,5.4,5.4,24,2.42,387175.0
Multan,MUL,26.825122094258774,44.70658181529697,10,5.6,5.6,30,6.12,978489.0
Bahawalpur,BWP,14.515149616831252,24.086911635135806,4,5.5,5.5,29,3.66,585564.0
Karachi,KHI,25.577491580859288,48.53545432549114,6,5.8,5.8,32,5.77,922575.0
Peshawar,PEW,13.075314715870363,32.09026999795759,2,5.1,5.1,27,3.37,539000.0
Multan,MUL,8.642345484428578,35.98277817930423,12,5.6,5.6,30,1.98,317591.0
Bahawalpur,BWP,8.272612207585722,46.58360034389493,6,5.5,5.5,29,2.01,322075.0
Hyderabad,HYD,10.91919279691078,24.720745257636054,4,5.7,5.7,31,2.78,445123.0
Multan,MUL,28.431949369936564,45.27436385170697,0,5.6,5.6,30,6.77,1082892.0
Quetta,QTA,22.727452617462966,29.139040661428776,6,5.4,5.4,24,5.57,891538.0
Bahawalpur,BWP,21.919091283515165,26.551463907689723,2,5.5,5.5,29,5.45,872051.0
Karachi,KHI,28.30670775752679,20.148209150148716,2,5.8,5.8,32,6.81,1089362.0
Peshawar,PEW,13.848051895897747,22.8054704740812,2,5.1,5.1,27,3.61,576892.0
Islamabad,ISB,17.99819715051233,33.79934940533798,4,4.9,4.9,25,4.51,720823.0
Hyderabad,HYD,22.432178386360196,44.85107021690593,8,5.7,5.7,31,5.31,850237.0
Multan,MUL,23.877083184769354,30.77289150609173,0,5.6,5.6,30,5.81,929852.0
Quetta,QTA,22.13131765227272,40.44589193373665,6,5.4,5.4,24,5.37,859217.0
Lahore,LHR,22.271026987893137,41.3197213120057,4,5.2,5.2,28,5.2,832311.0
Karachi,KHI,11.947520986980606,26.137501164513157,12,5.8,5.8,32,2.8,447862.0
Bahawalpur,BWP,15.707081186336891,22.752321526399317,6,5.5,5.5,29,3.78,604119.0
Quetta,QTA,26.471319921791363,27.58022635872731,10,5.4,5.4,24,6.63,1061583.0
Multan,MUL,12.247590023528089,49.12959955710821,12,5.6,5.6,30,3.04,486955.0
Multan,MUL,16.694207374876207,46.97666455924182,2,5.6,5.6,30,3.79,606157.0
Quetta,QTA,16.650878693693194,35.14843288370254,6,5.4,5.4,24,4.18,668734.0
Multan,MUL,12.879061215179595,32.100709152136254,10,5.6,5.6,30,2.94,470387.0
Quetta,QTA,21.371010925302848,43.4329326537259,8,5.4,5.4,24,5.55,888155.0
Lahore,LHR,23.464261957363295,45.54413041660632,6,5.2,5.2,28,5.82,931668.0
Islamabad,ISB,18.579084089996968,30.208594012951906,0,4.9,4.9,25,5.02,803235.0
Hyderabad,HYD,25.61521219863428,41.460410638624225,8,5.7,5.7,31,6.17,986638.0
Hyderabad,HYD,28.608898934186254,38.70112280662691,2,5.7,5.7,31,6.74,1078971.0
Lahore,LHR,24.990063484121478,28.149233922325223,4,5.2,5.2,28,6.53,1045529.0
Multan,MUL,25.12649024055721,44.93563868049334,12,5.6,5.6,30,6.16,985964.0
Multan,MUL,24.258888524966018,33.88920995437137,6,5.6,5.6,30,5.84,934583.0
Peshawar,PEW,17.148479591472515,24.85948780789473,10,5.1,5.1,27,4.48,717208.0
Quetta,QTA,26.670044754967304,20.62510478786243,0,5.4,5.4,24,6.72,1074615.0
Islamabad,ISB,18.06427383066403,42.13162208504568,12,4.9,4.9,25,4.96,794320.0
Lahore,LHR,16.77912681076539,26.749960310527136,2,5.2,5.2,28,4.33,692670.0
Lahore,LHR,15.559683914797033,23.435263577367746,4,5.2,5.2,28,3.92,626511.0
Islamabad,ISB,10.29254162583273,24.268927363939525,4,4.9,4.9,25,3.11,498034.0
Quetta,QTA,11.371548748560375,37.318360411351236,8,5.4,5.4,24,2.72,435319.0
Bahawalpur,BWP,16.22811438621236,39.216613899321445,8,5.5,5.5,29,4.01,641841.0
Hyderabad,HYD,8.1014185914097,39.490425138361516,4,5.7,5.7,31,1.95,311725.0
Peshawar,PEW,12.848133192462813,26.713168747425602,0,5.1,5.1,27,3.32,531255.0
Multan,MUL,17.51528544442403,21.2619754164551,6,5.6,5.6,30,3.99,637652.0
Karachi,KHI,12.105672814470188,34.95672920845328,0,5.8,5.8,32,2.86,457358.0
Karachi,KHI,25.685280297172387,29.614689117960868,2,5.8,5.8,32,5.97,954472.0
Lahore,LHR,25.45074179229016,39.85053068709995,0,5.2,5.2,28,6.87,1099067.0
Lahore,LHR,19.08760236509998,49.0161036752658,6,5.2,5.2,28,4.81,768842.0
Bahawalpur,BWP,17.79466668544889,22.21232495423482,2,5.5,5.5,29,4.22,674660.0
Multan,MUL,13.542684673000496,20.667503764856757,8,5.6,5.6,30,3.19,511110.0
Lahore,LHR,10.452167070837369,33.85844144374286,2,5.2,5.2,28,2.66,424891.0
Islamabad,ISB,24.390803750235026,23.541766992854424,10,4.9,4.9,25,6.72,1074508.0
Hyderabad,HYD,28.989492589563014,38.0683244149931,10,5.7,5.7,31,6.32,1010596.0
Karachi,KHI,20.3365610011476,36.29917779699963,6,5.8,5.8,32,4.81,770188.0
Lahore,LHR,21.45678570786925,26.7107642999619,6,5.2,5.2,28,5.29,847170.0
Lahore,LHR,29.394759947430117,48.39517986192373,10,5.2,5.2,28,7.6,1216524.0
Karachi,KHI,20.909100340909305,39.86750214141951,0,5.8,5.8,32,5.02,802737.0
Islamabad,ISB,21.22106083478409,23.352590111589883,6,4.9,4.9,25,6.11,977715.0
Karachi,KHI,24.932480325461285,36.45072273307028,2,5.8,5.8,32,5.8,928072.0
Hyderabad,HYD,16.42044113256717,20.332774805734775,10,5.7,5.7,31,3.58,573015.0
Islamabad,ISB,29.31285287050025,40.05807141682513,2,4.9,4.9,25,8.19,1310222.0
Karachi,KHI,29.737198135301206,24.596969607038336,10,5.8,5.8,32,6.4,1024156.0
Islamabad,ISB,23.773974877828614,22.996020587659697,0,4.9,4.9,25,6.81,1089411.0
Bahawalpur,BWP,11.51316927416585,47.86669479966554,4,5.5,5.5,29,2.69,430324.0
Bahawalpur,BWP,14.441731971292262,38.62669113798054,12,5.5,5.5,29,3.52,562859.0
Karachi,KHI,11.199155302037529,40.68791870983199,8,5.8,5.8,32,2.64,422701.0
Islamabad,ISB,22.522576114753388,38.92973462640927,6,4.9,4.9,25,5.91,945989.0
Lahore,LHR,16.718171401266165,40.70787827556204,0,5.2,5.2,28,4.23,677553.0
Bahawalpur,BWP,26.05368959422938,36.298035247952456,8,5.5,5.5,29,6.76,1081474.0
Karachi,KHI,9.20920935033034,37.219241314049306,12,5.8,5.8,32,2.21,353912.0
Islamabad,ISB,11.518438848679462,30.753483414006908,6,4.9,4.9,25,3.25,520058.0
Multan,MUL,14.95013621402399,37.38618030481176,10,5.6,5.6,30,3.38,541051.0
Multan,MUL,14.305542285894008,22.86210302615476,10,5.6,5.6,30,3.48,556155.0
Bahawalpur,BWP,8.25021405210227,20.049574644259135,10,5.5,5.5,29,2.04,326574.0
Quetta,QTA,8.336024437383465,26.8007068000554,6,5.4,5.4,24,1.96,314025.0
Multan,MUL,25.789293547824364,37.003995314141335,0,5.6,5.6,30,5.92,946973.0
Karachi,KHI,21.463578997664985,20.654956290572695,0,5.8,5.8,32,4.57,730575.0
Quetta,QTA,12.034444336862238,41.32122085607832,0,5.4,5.4,24,3.12,499404.0
Karachi,KHI,24.86912533973135,37.547632841744885,4,5.8,5.8,32,5.73,916189.0
Quetta,QTA,26.66889616240012,36.410558443301056,6,5.4,5.4,24,6.78,1085187.0
Peshawar,PEW,13.814274866674603,41.816470640559274,2,5.1,5.1,27,3.59,574724.0
Karachi,KHI,25.253794300496175,28.221434245938063,0,5.8,5.8,32,6.28,1005377.0
Karachi,KHI,11.682202733882992,33.574101512430275,10,5.8,5.8,32,2.72,434764.0
Lahore,LHR,19.697597924783153,44.59701289953375,10,5.2,5.2,28,5.23,836423.0
Multan,MUL,22.196730438387313,24.40813987838038,0,5.6,5.6,30,5.34,853928.0
Hyderabad,HYD,28.00292645009195,47.339244894877126,2,5.7,5.7,31,6.38,1020770.0
Quetta,QTA,29.088170076877788,34.69659320869309,12,5.4,5.4,24,7.55,1207392.0
Islamabad,ISB,17.144114466252265,22.159458111692864,4,4.9,4.9,25,4.35,696126.0
Quetta,QTA,27.632296521052595,21.544001155279073,4,5.4,5.4,24,6.77,1082866.0
Karachi,KHI,10.363338734615677,26.0222654949723,2,5.8,5.8,32,2.58,412132.0
Karachi,KHI,17.175295376555496,29.809301646256507,10,5.8,5.8,32,3.94,631098.0
Multan,MUL,25.987999388337084,34.260304212096585,0,5.6,5.6,30,6.25,999829.0
Karachi,KHI,25.024364005339955,31.82570260292399,4,5.8,5.8,32,5.77,923367.0
Islamabad,ISB,10.263509770467117,44.484611716475854,12,4.9,4.9,25,2.96,474312.0
Bahawalpur,BWP,13.771510044015557,33.76743419793855,4,5.5,5.5,29,3.28,524491.0
Islamabad,ISB,17.54742630936388,26.778726219129567,0,4.9,4.9,25,5.07,810400.0
Bahawalpur,BWP,16.470674987122155,40.757246934822724,10,5.5,5.5,29,3.78,605201.0
Karachi,KHI,19.897995512826753,47.65112676663541,0,5.8,5.8,32,4.43,708768.0
Quetta,QTA,23.97216246241431,31.399247733752247,6,5.4,5.4,24,5.8,928133.0
Quetta,QTA,13.547764324634091,33.59696495299782,6,5.4,5.4,24,3.46,553230.0
Multan,MUL,16.217541811872422,46.010452354160265,8,5.6,5.6,30,3.85,616079.0
Hyderabad,HYD,19.308854682675943,36.030684587007755,10,5.7,5.7,31,4.53,725493.0
Hyderabad,HYD,29.362162608116257,45.21009958232898,12,5.7,5.7,31,6.72,1075484.0
Peshawar,PEW,23.583797661145333,47.11867280831521,6,5.1,5.1,27,6.41,1025674.0
Hyderabad,HYD,17.661980822987253,22.392154020737365,0,5.7,5.7,31,4.4,704786.0
Islamabad,ISB,9.141377744550574,31.472074884696486,12,4.9,4.9,25,2.52,403689.0
Karachi,KHI,26.04998663432115,21.595150556550614,12,5.8,5.8,32,6.53,1044608.0
Quetta,QTA,19.807216928232265,38.86249559583387,10,5.4,5.4,24,4.4,703807.0
Islamabad,ISB,27.583999217457993,46.70489918416281,12,4.9,4.9,25,7.85,1256731.0
Multan,MUL,28.105857624180683,42.739521155152445,8,5.6,5.6,30,6.2,991827.0
Karachi,KHI,23.677793188448838,31.364298643136003,2,5.8,5.8,32,5.58,892097.0
Peshawar,PEW,20.573576378822118,35.736200681118824,12,5.1,5.1,27,5.36,858255.0
Lahore,LHR,27.96650836892006,49.797949044358155,2,5.2,5.2,28,6.84,1094737.0
Lahore,LHR,28.41205763850952,45.75230761648862,6,5.2,5.2,28,7.34,1174700.0
Lahore,LHR,15.258280062957986,39.198348053144,6,5.2,5.2,28,3.89,622849.0
Quetta,QTA,19.933072642245975,43.84664989403744,2,5.4,5.4,24,5.02,802491.0
Lahore,LHR,28.896551825723094,31.49347593490498,4,5.2,5.2,28,7.71,1233997.0
Multan,MUL,17.906852369108996,40.27805491555911,2,5.6,5.6,30,4.26,680941.0
Quetta,QTA,21.158231173780297,48.88045095767369,6,5.4,5.4,24,5.31,850311.0
Bahawalpur,BWP,22.511860539034462,43.252938909129796,2,5.5,5.5,29,5.03,804511.0
Lahore,LHR,14.543078006878764,23.302476775801225,6,5.2,5.2,28,3.74,598521.0
Multan,MUL,16.116442296916688,44.21802369816227,4,5.6,5.6,30,4.08,653422.0
Karachi,KHI,15.16937511105936,32.32893549201302,4,5.8,5.8,32,3.28,524342.0
Peshawar,PEW,20.80241390957587,48.13937363940998,4,5.1,5.1,27,5.43,868524.0
Lahore,LHR,26.58328805950282,27.600017619228943,10,5.2,5.2,28,6.95,1111643.0
Lahore,LHR,22.152654526872027,35.54137653234175,10,5.2,5.2,28,5.81,929124.0
Hyderabad,HYD,28.478313147984732,46.89802874164935,8,5.7,5.7,31,6.13,980924.0
